date,incumbent,solver_status,solver_message,objective,best_bound,mip_gap,node_count,runtime_seconds,q_plan,cost_plan,emergency_energy,cost_em,cost_total,emergency_periods,emergency_segments,charge_total,discharge_total,curtail_plan_total,curtail_act_total,E_0,E_144,gates_all_pass
2025-04-30,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),30965.8025656748,30965.8025656748,0.0,1.0,0.1522776999991038,48858.336248,30965.8025656748,6688.2148000000025,25904.900537558344,56870.70310323314,48,5,16296.807533333335,13200.414102,1425.9334,4193.303183333335,6000.0,6000.0,True
2025-05-01,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),34658.67096388784,34658.67096388784,0.0,1.0,0.09761539999817614,53363.14284218107,34658.67096388784,5217.408149999996,22541.13349499998,57199.80445888782,42,4,16041.631625514401,12993.721616666666,679.3639166666667,4521.262183333332,6000.0,6000.0,True
2025-05-02,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),16444.61804645333,16444.61804645333,0.0,1.0,0.12212750000253436,29744.007483333327,16444.618046453328,2343.51195,9095.907669975002,25540.525716428332,23,5,16000.0,12960.000000000002,11356.415949999999,14757.199349999997,6000.0,6000.0,True
2025-05-03,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),15795.333878279998,15795.333878279998,0.0,1.0,0.10364880000270205,28834.64448333333,15795.333878279998,1112.5026,3875.453073358333,19670.786951638333,12,3,15999.999999999995,12960.0,14220.5507,18039.975433333333,6000.0,6000.0,True
2025-05-04,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),36362.83789012006,36362.837890120056,0.0,1.0,0.10878009999942151,57486.610685390944,36362.837890120056,3142.139383333333,13280.274209366667,49643.11209948672,28,6,15995.308168724277,12956.199616666665,0.0,5854.974183333332,6000.0,6000.0,True
2025-05-05,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),37253.26206601162,37253.26206601162,0.0,1.0,0.13951789999919129,58772.317745473236,37253.26206601162,4985.372433333334,19025.1800784,56278.44214441162,45,8,19217.899362139913,15566.498483333333,0.0,5030.282499999999,6000.0,6000.0,True
2025-05-06,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),33562.44476116833,33562.44476116833,0.0,1.0,0.06737349999821163,52273.94406666666,33562.44476116833,6630.425983333336,27399.324768908344,60961.76953007667,52,6,16000.0,12960.000000000002,2103.6049666666618,2994.287683333333,6000.0,6000.0,True
2025-05-07,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),35672.01882413,35672.01882413,0.0,1.0,0.14105120000021998,55119.943108847736,35672.01882413,6561.75685,25662.401795733334,61334.42061986333,50,4,16752.99995884774,13569.929966666667,1680.108199999996,3430.784016666664,6000.0,6000.0,True
2025-05-08,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),36771.69358195179,36771.69358195179,0.0,1.0,0.07646569999997155,59647.236793415635,36771.69358195179,2968.548616666667,12292.03250426667,49063.72608621846,32,8,17525.769526748976,14195.873316666668,0.0,3459.376799999999,6000.0,6000.0,True
2025-05-09,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),14848.579843516669,14848.579843516669,0.0,1.0,0.07293669999853591,27534.764183333333,14848.579843516669,1540.5747999999999,5676.683173074999,20525.263016591667,18,3,16000.0,12959.999999999996,11359.439933333335,17535.953133333333,6000.0,6000.0,True
2025-05-10,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),15016.655803875416,15016.655803875416,0.0,1.0,0.08041149999917252,27881.6722125,15016.655803875416,1618.679,5825.0151025916675,20841.670906467083,25,9,16037.367083333329,12990.2673375,12918.922116666667,14332.206183333334,6000.0,6000.0,True
2025-05-11,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),36006.152112893455,36006.152112893455,0.0,1.0,0.10956820000137668,57725.32496851852,36006.152112893455,3872.424083333334,15235.234871283335,51241.38698417679,45,9,16709.121851851854,13534.388699999996,0.0,2938.9368166666654,6000.0,6000.0,True
2025-05-12,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),32233.200567918335,32233.200567918328,1.1286433686366812e-16,1.0,0.13680079999903683,50022.48526666667,32233.20056791833,6756.706871193417,27369.875596973583,59603.076164891914,59,8,16248.998971193416,13161.689166666667,129.4198454732476,1760.6870999999999,6000.0,6000.0,True
2025-05-13,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),36306.320898890735,36306.320898890735,0.0,1.0,0.08151500000167289,59342.747999794236,36306.32089889074,2094.2457166666663,7358.2245235916635,43664.545422482406,32,9,18806.373683127575,15233.162683333332,0.0,4734.569950000001,6000.0,6000.0,True
2025-05-14,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),36094.00110976932,36094.00110976932,0.0,1.0,0.073101999998471,56853.58923580247,36094.00110976932,5608.34575,24333.606074641666,60427.60718441098,40,3,16376.062469135804,13264.610599999996,0.0,6336.334333333332,6000.0,6000.0,True
2025-05-15,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),35353.72241332934,35353.722413329335,0.0,1.0,0.15868339999724412,54603.68201399176,35353.722413329335,6555.788799999999,26232.990369225,61586.712782554336,45,3,17069.071213991763,13825.947683333332,160.07316666666503,5151.289,6000.0,6000.0,True
2025-05-16,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),15135.635769899998,15135.635769899998,0.0,1.0,0.08977950000189594,27775.1501,15135.635769899998,1265.2157290123455,4167.151473944443,19302.78724384444,15,3,16003.269012345681,12962.6479,21561.068037654313,23284.238183333327,6000.0,6000.0,True
2025-05-17,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),15329.085695409998,15329.085695409998,0.0,1.0,0.20914650000122492,28112.20871666666,15329.085695409998,1209.105966666667,4019.691517166667,19348.777212576664,14,3,15999.999999999993,12960.0,12985.127383333338,15832.515600000004,6000.0,6000.0,True
2025-05-18,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),37108.396964718886,37108.396964718886,0.0,1.0,0.07754540000314591,60831.84254032921,37108.396964718886,2367.9733499999993,10011.865488166663,47120.26245288555,25,6,18438.128106995882,14934.883766666664,0.0,6020.403449999999,6000.0,6000.0,True
2025-05-19,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),33553.974062133515,33553.97406213352,0.0,1.0,0.08877850000135368,53166.88165864197,33553.974062133515,2917.8293333333336,11946.807872391664,45500.78193452518,28,6,15830.451975308644,12822.666099999999,0.0,5561.708566666667,6000.0,6000.0,True
2025-05-20,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),33787.8997906708,33787.8997906708,0.0,1.0,0.07604160000119009,53180.63677448559,33787.899790670795,6408.535566666667,24258.158794391675,58046.05858506247,55,9,15474.885041152262,12534.656883333333,0.0,2121.5493666666666,6000.0,6000.0,True
2025-05-21,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),32470.650729484998,32470.650729484994,0.0,1.0,0.2352842000000237,50132.75421666666,32470.650729484994,6797.073231687241,26491.617464613475,58962.26819409847,54,7,16236.612798353908,13151.656366666666,971.4920016460906,2482.255733333333,6000.0,6000.0,True
2025-05-22,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),33679.34974437333,33679.34974437333,0.0,1.0,0.17990289999943343,52569.15881666666,33679.349744373336,5280.77933333333,17536.557376699995,51215.90712107333,41,8,16780.911666666667,13592.538450000004,1113.1579833333342,3844.9341166666673,6000.0,6000.0,True
2025-05-23,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),14308.069376026362,14308.069376026362,0.0,1.0,0.17015140000148676,26827.518406999996,14308.069376026364,1794.3683,6565.219898525002,20873.289274551367,20,7,16104.868633333332,13044.943593,15952.481483333335,19141.012783333335,6000.0,6000.0,True
2025-05-24,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),14896.212525117799,14896.212525117799,0.0,1.0,0.06484469999850262,27542.757805999994,14896.212525117799,1632.8237666666664,5749.749045333333,20645.96157045113,18,5,16010.31906666667,12968.358444000001,22564.55276666666,22379.11956666666,6000.0,6000.0,True
2025-05-25,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),33832.22675982741,33832.22675982741,0.0,1.0,0.0697357999997621,53811.81399465021,33832.226759827405,2768.81805,11013.719815166663,44845.94657499407,28,8,15708.735761316875,12724.075966666664,0.0,5050.962066666667,6000.0,6000.0,True
2025-05-26,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),32821.470160050565,32821.470160050565,0.0,1.0,0.08018190000075265,50781.680116166666,32821.470160050565,9599.701066666665,36063.236423999995,68884.70658405055,57,3,15882.49605,12864.821800499998,0.0,2783.8739833333334,6000.0,6000.0,True
2025-05-27,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),32128.432261511665,32128.43226151166,1.1323237864456394e-16,1.0,0.1250161999996635,49639.91035,32128.43226151166,6432.478430000001,25745.32589490834,57873.75815642,44,9,16282.836999999998,13189.097969999997,1419.1188699999934,3588.282449999996,6000.0,6000.0,True
2025-05-28,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),34699.63402232247,34699.63402232247,0.0,1.0,0.11522649999824353,55991.97219485596,34699.63402232247,3209.545666666666,11466.052281116665,46165.686303439135,38,13,17476.44041152263,14155.916733333332,0.0,3607.170083333332,6000.0,6000.0,True
2025-05-29,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),35027.8061073322,35027.8061073322,0.0,1.0,0.08205389999784529,55561.944492181065,35027.8061073322,4754.121916666665,17353.00252050833,52380.80862784053,47,8,17049.203292181068,13809.854666666664,0.0,2966.5942833333334,6000.0,6000.0,True
2025-05-30,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),14390.978354576662,14390.978354576662,0.0,1.0,0.07738450000033481,26833.58398333333,14390.978354576662,1508.2474111111128,5344.1126364805605,19735.090991057223,18,4,16079.061111111114,13024.039500000003,13480.995588888887,18690.576516666668,6000.0,6000.0,True
2025-05-31,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),15721.821683371667,15721.821683371667,0.0,1.0,0.10914530000081868,28935.77141666667,15721.821683371669,994.4010500002111,2815.1208182671758,18536.942501638845,15,4,16000.464444444442,12960.376199999999,12458.069288888886,18500.902672222433,6000.0,6000.0,True
2025-06-01,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),49645.637670186705,49645.6376701867,0.0,1.0,0.0837318999983836,79091.90448415637,49645.637670186705,3410.910233333332,14254.74803535833,63900.385705545035,31,2,20159.830267489706,16329.462516666666,0.0,7447.620666666668,6000.0,6000.0,True
2025-06-02,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),50708.18156477845,50708.18156477845,0.0,1.0,0.0658465000014985,80682.46415946502,50708.18156477845,1911.853583333333,7932.574708016665,58640.756272795115,22,5,22498.31724279835,18223.636966666665,0.0,9678.830016666667,6000.0,6000.0,True
2025-06-03,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),46305.75601110368,46305.75601110368,0.0,1.0,0.061148599997977726,74157.96425555555,46305.75601110368,1986.031916666667,7839.786333391667,54145.54234449535,38,12,21877.818888888887,17721.0333,0.0,3794.843749999999,6000.0,6000.0,True
2025-06-04,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),53061.699301178516,53061.69930117851,0.0,1.0,0.0526239999999234,85182.42934917693,53061.699301178516,1108.296133333333,3760.3322055499984,56822.03150672851,14,4,23907.161399176948,19364.80073333333,0.0,12103.104,6000.0,6000.0,True
2025-06-05,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),45940.449893608806,45940.449893608806,0.0,1.0,0.14017729999977746,73994.61224053496,45940.449893608806,3693.5008666666668,15039.716209224998,60980.166102833806,54,8,21172.157757201643,17149.44778333333,0.0,2516.085116666666,6000.0,6000.0,True
2025-06-06,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),22247.651657588332,22247.651657588332,0.0,1.0,0.1196036000001186,36977.75285,22247.651657588332,2059.8651166666655,7522.070056216663,29769.721713804996,34,7,16000.000000000004,12959.999999999996,2921.2328499999962,5142.622566666663,6000.0,6000.0,True
2025-06-07,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),22398.390941596892,22398.390941596892,0.0,1.0,0.11259989999962272,38886.57917674897,22398.390941596896,1276.3242666666667,4766.993688566667,27165.384630163564,21,7,12428.361193415636,10066.972566666664,0.0,6675.00165,6000.0,6000.0,True
2025-06-08,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),44413.465537797405,44413.465537797405,0.0,1.0,0.05715839999902528,70803.31296769547,44413.465537797405,3391.449599999999,12882.326029566664,57295.79156736407,36,7,18183.533251028806,14728.661933333333,0.0,5554.967983333334,6000.0,6000.0,True
2025-06-09,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),50602.179790976734,50602.179790976734,0.0,1.0,0.11004719999982626,80124.81107339711,50602.179790976734,1897.5859999999993,8103.759545749997,58705.93933672673,22,5,21966.65415823045,17792.989868166667,0.0,6916.020049999999,6000.0,6000.0,True
2025-06-10,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),46005.76367548254,46005.76367548255,0.0,1.0,0.07526949999737553,73090.75557263373,46005.76367548254,4645.04135,19037.616546683334,65043.38022216588,50,7,19916.68152263374,16132.512033333333,0.0,2333.1832000000004,6000.0,6000.0,True
2025-06-11,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),50590.62464644228,50590.62464644229,0.0,1.0,0.0634131000006164,79541.80516666666,50590.62464644228,5961.927133333332,25031.225173491657,75621.84981993394,42,3,22736.074999999997,18416.220749999997,0.0,5099.431733333332,6000.0,6000.0,True
2025-06-12,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),48698.37537439971,48698.37537439971,0.0,1.0,0.08379729999796837,77149.3650936214,48698.37537439971,2917.800499999999,12013.15069018333,60711.52606458304,45,11,21827.745843621393,17680.474133333333,0.0,3467.5024499999995,6000.0,6000.0,True
2025-06-13,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),20658.879093465,20658.879093465,0.0,1.0,0.10574149999956717,34800.564783333335,20658.879093465002,2476.7948500000252,7906.497752208434,28565.376845673436,39,6,15999.999999999996,12960.0,4042.437383333333,5892.045933333359,6000.0,6000.0,True
2025-06-14,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),20912.845550023336,20912.845550023336,0.0,1.0,0.1128169000003254,35219.80121666667,20912.845550023332,1581.4385999999988,5518.307521899995,26431.153071923327,25,6,15999.999999999996,12959.999999999996,2855.906200000002,7567.897066666668,6000.0,6000.0,True
2025-06-15,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),45052.770540350946,45052.770540350946,0.0,1.0,0.07099400000151945,70740.30508847735,45052.770540350946,7444.585483333334,29341.250782533334,74394.02132288428,58,5,20035.314588477362,16228.604816666666,0.0,3751.206466666667,6000.0,6000.0,True
2025-06-16,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),47082.57300441074,47082.57300441073,0.0,1.0,0.05280580000180635,74371.55470596708,47082.57300441074,5816.340933333334,25652.961653833336,72735.53465824408,49,9,20134.271522633742,16308.759933333331,0.0,3668.3312333333342,6000.0,6000.0,True
2025-06-17,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),48104.94278391777,48104.942783917766,1.5125176734678272e-16,1.0,0.10230439999941154,75623.37222901234,48104.942783917766,5636.272416666666,24839.01928072499,72943.96206464275,53,7,19012.570679012344,15400.182249999998,0.0,3010.2449999999994,6000.0,6000.0,True
2025-06-18,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),47669.69105758923,47669.69105758923,0.0,1.0,0.053075299998454284,75670.52144609053,47669.69105758923,3932.646633333333,16699.264972024997,64368.95602961423,42,4,19164.063312757196,15522.89128333333,0.0,5033.60515,6000.0,6000.0,True
2025-06-19,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),45084.545129457714,45084.54512945771,0.0,1.0,0.06340809999892372,72359.70071028806,45084.545129457714,2944.956083333334,11126.92067315,56211.465802607716,49,13,20870.895843621394,16905.425633333332,0.0,3079.6823833333337,6000.0,6000.0,True
2025-06-20,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),20090.001151156666,20090.001151156666,0.0,1.0,0.0783664000009594,34048.50863333333,20090.001151156666,1152.5346166666714,4043.5732531583562,24133.574404315023,24,7,16000.000000000004,12959.999999999998,6427.582916666664,9760.462400000002,6000.0,6000.0,True
2025-06-21,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),19522.167056405,19522.167056405,0.0,1.0,0.08910449999893899,33899.991716666664,19522.167056405,1670.8310833333333,6273.298203683334,25795.465260088335,28,7,15999.999999999996,12959.999999999996,11067.83001666667,13196.082400000003,6000.0,6000.0,True
2025-06-22,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),42937.49650231111,42937.49650231111,1.6945463072798846e-16,1.0,0.06414170000061858,68775.11743209875,42937.496502311114,4568.83075,18907.880240766666,61845.37674307778,59,9,17569.673765432097,14231.435749999997,0.0,2548.369066666666,6000.0,6000.0,True
2025-06-23,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),44910.803331883064,44910.803331883064,0.0,1.0,0.06552759999976843,70319.97864135802,44910.803331883064,3673.199883333332,12842.386730624994,57753.19006250806,50,10,20214.17135802469,16373.478799999999,0.0,3091.199966666667,6000.0,6000.0,True
2025-06-24,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),51907.55116950203,51907.55116950204,0.0,1.0,0.05524179999702028,82715.2343057613,51907.55116950204,3591.762616666666,15680.522951174997,67588.07412067703,40,2,23918.345205761318,19373.859616666665,0.0,5493.719083333333,6000.0,6000.0,True
2025-06-25,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),44827.78580892173,44827.78580892173,0.0,1.0,0.0533620999995037,72672.91446794444,44827.78580892173,4179.650266666666,15458.031282741666,60285.8170916634,55,10,21800.521761111107,17658.422626499996,0.0,2273.0442333333335,6000.0,6000.0,True
2025-06-26,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),43789.072874791724,43789.07287479172,1.6615920677261046e-16,1.0,0.06923439999809489,69629.27009526748,43789.072874791724,4967.395700000001,18412.56163956667,62201.63451435839,56,8,21239.088045267483,17203.661316666665,0.0,3013.855233333333,6000.0,6000.0,True
2025-06-27,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),19955.796205736664,19955.796205736664,0.0,1.0,0.06936129999667173,34143.13211666666,19955.796205736668,1496.6869833333337,4454.872574816667,24410.668780553337,22,6,16000.000000000002,12960.0,10003.982016666663,12828.173233333331,6000.0,6000.0,True
2025-06-28,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),19309.246863759898,19309.246863759898,0.0,1.0,0.11956590000045253,33274.711169,19309.246863759898,2040.704116666661,6833.951178124988,26143.198041884883,31,6,16013.038433333328,12970.561131,8618.42736666667,10496.011866666666,6000.0,6000.0,True
2025-06-29,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),42223.17854116907,42223.17854116907,0.0,1.0,0.10337889999937033,67909.47646790123,42223.17854116907,6672.926199999998,26436.10130674999,68659.27984791907,64,14,20216.87290123457,16375.66705,0.0,1473.4282833333332,6000.0,6000.0,True
2025-06-30,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),45710.32767067636,45710.32767067636,0.0,1.0,0.05745250000109081,73533.86457572016,45710.32767067636,4180.4517166666665,17199.960672841666,62910.28834351803,48,9,21588.776275720164,17486.908783333332,0.0,3734.764816666666,6000.0,6000.0,True
2025-07-01,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),50678.63927435379,50678.63927435378,1.4357050067572483e-16,1.0,0.08968989999993937,79694.95762901235,50678.63927435379,5778.908916666667,20131.814025108328,70810.45329946211,57,10,21283.92401234568,17239.97845,0.0,2563.3769499999994,6000.0,6000.0,True
2025-07-02,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),48621.09532823471,48621.09532823471,0.0,1.0,0.06618220000018482,75016.90407016462,48621.09532823471,5012.281533333331,19673.22763284999,68294.3229610847,47,7,18575.25238683128,15045.954433333334,0.0,3595.1212833333325,6000.0,6000.0,True
2025-07-03,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),53899.61523155671,53899.6152315567,0.0,1.0,0.06165600000167615,84354.99929444444,53899.61523155671,3617.8216833333327,13802.305215108332,67701.92044666504,36,8,22808.77611111111,18475.108650000002,0.0,3878.734583333332,6000.0,6000.0,True
2025-07-04,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),25458.681738126666,25458.681738126666,0.0,1.0,0.09083260000261362,41997.11276666667,25458.681738126666,2951.376600000021,11270.087816900048,36728.769555026716,29,8,16005.788497942382,12964.688683333334,13128.875602057618,13026.52208539097,6000.0,6000.0,True
2025-07-05,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),25761.014849329335,25761.014849329335,0.0,1.0,0.10088399999949615,42501.46667,25761.01484932933,2811.126283333323,9907.78833750831,35668.80318683764,32,7,16010.841333333332,12968.781479999996,14436.889916666663,13480.45313333332,6000.0,6000.0,True
2025-07-06,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),50640.22940281311,50640.22940281311,0.0,1.0,0.04693550000229152,77620.07463271605,50640.2294028131,8172.057966666665,34876.747611349994,85516.9770141631,52,7,19884.17938271605,16106.1853,0.0,2220.1569666666655,6000.0,6000.0,True
2025-07-07,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),50561.1330796837,50561.1330796837,0.0,1.0,0.05619279999882565,78666.67386934155,50561.1330796837,3677.8878000000013,15576.253494425004,66137.3865741087,33,8,18536.023786008227,15014.179266666664,0.0,5413.2343833333325,6000.0,6000.0,True
2025-07-08,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),52499.92736753413,52499.92736753414,0.0,1.0,0.06921320000037667,82291.90077613169,52499.92736753413,3083.7438500000003,12872.961980625001,65372.88934815914,34,9,21532.367242798355,17441.217466666665,0.0,5713.1078333333335,6000.0,6000.0,True
2025-07-09,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),52234.031872918764,52234.03187291877,0.0,1.0,0.053336499997385545,81912.25714341563,52234.031872918764,2463.581966666667,10453.194144200002,62687.226017118766,29,6,21270.56619341564,17229.158616666668,0.0,6275.706516666667,6000.0,6000.0,True
2025-07-10,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),48643.715137154264,48643.71513715426,0.0,1.0,0.05911479999849689,74446.9925644033,48643.715137154264,5708.995016666666,25432.854010525,74076.56914767926,43,7,19027.662181069958,15412.406366666663,0.0,3687.1083833333337,6000.0,6000.0,True
2025-07-11,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),26493.348733034996,26493.348733034996,0.0,1.0,0.06731410000065807,43507.417466666666,26493.348733034996,1942.5475999999994,7313.462553566665,33806.81128660166,26,6,16000.000000000002,12960.0,6986.4792666666635,9891.187916666662,6000.0,6000.0,True
2025-07-12,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),25394.081060679997,25394.081060679997,0.0,1.0,0.03664710000157356,42068.13423333333,25394.081060679993,2894.7389499999986,10113.858147824996,35507.93920850499,33,9,15999.999999999998,12960.0,14942.269533333332,10838.62985,6000.0,6000.0,True
2025-07-13,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),52258.500587173425,52258.50058717341,1.3923012586337528e-16,1.0,0.04872560000148951,79750.25873057201,52258.500587173425,3295.9451666666673,12901.256088583337,65159.75667575676,35,5,21948.011827572016,17777.88958033333,0.0,9608.361249999998,6000.0,6000.0,True
2025-07-14,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),49099.278476003026,49099.27847600302,0.0,1.0,0.051499999997759005,76369.86240658436,49099.27847600302,3039.852083333333,12695.496354741663,61794.77483074468,33,8,17324.20547325103,14032.606433333334,0.0,4310.436233333332,6000.0,6000.0,True
2025-07-15,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),50012.801001410946,50012.801001410946,0.0,1.0,0.044560800000908785,78149.83115802468,50012.801001410946,3001.8334166666673,12284.717447500003,62297.51844891095,35,8,18057.734691358026,14626.765099999999,0.0,4971.644399999999,6000.0,6000.0,True
2025-07-16,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),49760.3636962524,49760.3636962524,0.0,1.0,0.056316700000024866,76254.0887654321,49760.3636962524,4643.989799999999,16437.900367541664,66198.26406379406,46,7,20182.80043209876,16348.068349999998,0.0,4928.7831,6000.0,6000.0,True
2025-07-17,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),47401.34948915578,47401.34948915578,0.0,1.0,0.05384380000032252,73438.22498950617,47401.34948915578,4754.985316666667,19218.47691549167,66619.82640464745,57,10,19439.09950617283,15745.670599999998,0.0,1779.3653333333325,6000.0,6000.0,True
2025-07-18,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),25954.020152435616,25954.020152435616,0.0,1.0,0.050290300001506694,42673.82877921811,25954.020152435616,2264.80875,8668.461007816666,34622.48116025228,23,6,16476.388662551435,13345.874816666665,5079.6079333333355,10533.875583333334,6000.0,6000.0,True
2025-07-19,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),27025.249915204142,27025.249915204142,0.0,1.0,0.07220370000140974,43695.44126668107,27025.249915204142,1857.9614500000014,6971.5739023750075,33996.82381757915,17,4,16288.908508847733,13194.015892166664,7235.194650000001,15275.69105,6000.0,6000.0,True
2025-07-20,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),49650.75455384499,49650.75455384499,0.0,1.0,0.05215969999699155,78235.91900185184,49650.75455384499,3743.5131,16454.169383041666,66104.92393688665,31,8,18493.260185185176,14979.540749999996,0.0,6375.734449999998,6000.0,6000.0,True
2025-07-21,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),50431.39012083547,50431.390120835465,0.0,1.0,0.08043159999942873,78651.03611502057,50431.39012083547,3485.08645,14685.50206165,65116.89218248548,34,8,19467.74113168724,15768.870316666666,0.0,4447.5024,6000.0,6000.0,True
2025-07-22,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),48829.796311179685,48829.796311179685,0.0,1.0,0.04456159999972442,75458.20690679012,48829.796311179685,5093.7618999999995,19585.3329403,68415.12925147968,42,5,18064.696790123453,14632.404399999998,0.0,3324.5317999999997,6000.0,6000.0,True
2025-07-23,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),55191.64554488261,55191.6455448826,1.3183077877731544e-16,1.0,0.047950299998774426,86309.89440969135,55191.64554488261,1707.5830166666665,6591.374047858333,61783.019592740944,21,7,23321.97452469136,18890.799365,0.0,9369.75515,6000.0,6000.0,True
2025-07-24,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),54250.18237539839,54250.18237539839,0.0,1.0,0.04040200000235927,84572.01764465022,54250.18237539839,1822.1840666666667,7058.854271716667,61309.03664711506,19,5,20691.049094650203,16759.749766666664,0.0,8846.430383333332,6000.0,6000.0,True
2025-07-25,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),24510.544733478866,24510.544733478866,0.0,1.0,0.1599800999974832,40454.63678233333,24510.544733478862,1973.9637333333337,6885.475517808335,31396.0202512872,26,7,16011.5721,12969.373401000003,13412.779899999998,12881.08225,6000.0,6000.0,True
2025-07-26,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),24373.30062954673,24373.30062954673,0.0,1.0,0.1257973000028869,40571.445672999995,24373.30062954673,1669.9637666666672,5888.779087341668,30262.0797168884,19,5,16004.466699999999,12963.618027,6514.467666666666,10731.4692,6000.0,6000.0,True
