date,soc_initial,soc_terminal,plan_cost,emergency_cost,total_cost,plan_energy,emergency_energy,curtailment_energy
2025-09-07,10800.0,10800.0,37783.865042663034,0.0,37783.865042663034,61227.21357821855,0.0,2509.07435645249
2025-09-08,10800.0,10800.0,38415.26400987395,8339.22378597667,46754.48779585062,62250.11099488123,1209.7640251219516,392.0050290617234
2025-09-09,10800.0,10800.0,38894.984022048186,1170.0499616668549,40065.03398371504,62711.90438557674,167.72505184444594,6094.56122587106
2025-09-10,10800.0,10800.0,38987.99602206099,13086.214089023453,52074.21011108444,63246.73960589337,1993.7065743355627,154.62708488888802
2025-09-11,10800.0,10800.0,40956.62143264567,0.0,40956.62143264567,66196.08110956654,0.0,8977.427833015307
2025-09-12,10800.0,10800.0,18086.82613975599,0.0,18086.82613975599,33357.43581527229,0.0,17791.109159549193
2025-09-13,10800.0,10800.0,17708.883539140672,0.0,17708.883539140672,32799.82552964145,0.0,20757.22810483277
2025-09-14,10800.0,10800.0,40080.0960663021,0.0,40080.0960663021,64863.62129068887,0.0,758.552453077504
2025-09-15,10800.0,10800.0,41647.82435189254,0.0,41647.82435189254,67156.3614366669,0.0,8335.773850071673
2025-09-16,10800.0,10800.0,42504.05915553166,0.0,42504.05915553166,68488.14404806994,0.0,5266.431505920436
2025-09-17,10800.0,10800.0,42051.38466910304,0.0,42051.38466910304,67945.91260815291,0.0,4067.8948586831257
2025-09-18,10800.0,10800.0,42541.37863326062,0.0,42541.37863326062,68219.93516134568,0.0,5413.2873802078075
2025-09-19,10800.0,10800.0,18607.564250622156,0.0,18607.564250622156,34243.27890434156,0.0,14236.481412891868
2025-09-20,10800.0,10800.0,18668.170172979873,0.0,18668.170172979873,34211.97508188594,0.0,14582.35479467644
2025-09-21,10800.0,10800.0,43149.21956870438,0.0,43149.21956870438,69200.50307758535,0.0,7329.191807734571
2025-09-22,10800.0,10800.0,43433.59781064818,0.0,43433.59781064818,69792.60870427091,0.0,5443.771514415647
2025-09-23,10800.0,10800.0,42763.38043560514,0.0,42763.38043560514,68323.27708927775,0.0,2236.621233813993
2025-09-24,10800.0,10800.0,43644.068427869526,0.0,43644.068427869526,70312.0850601193,0.0,5327.162732893873
2025-09-25,10800.0,10800.0,42357.485945419,0.0,42357.485945419,68182.6144101111,0.0,3971.7640510356837
2025-09-26,10800.0,10800.0,18040.03468589948,0.0,18040.03468589948,33551.50168895267,0.0,11906.582609258814
2025-09-27,10800.0,10800.0,19163.965662949762,0.0,19163.965662949762,35007.83162023041,0.0,13208.994635359597
2025-09-28,10800.0,10800.0,42793.34514939474,0.0,42793.34514939474,68990.07555865704,0.0,1459.8839289889738
2025-09-29,10800.0,10800.0,43742.59708267995,0.0,43742.59708267995,70106.42037137647,0.0,3367.630541817545
2025-09-30,10800.0,10800.0,43781.721874212235,1317.426548603555,45099.14842281579,70290.56101714188,188.851282770005,884.4523371399106
2025-10-01,10800.0,10800.0,40746.341468062,0.0,40746.341468062,67271.53511765637,0.0,14074.096788302475
2025-10-02,10800.0,10800.0,40821.86031805482,0.0,40821.86031805482,67198.33906747255,0.0,11804.75217053448
2025-10-03,10800.0,10800.0,16108.311528862432,0.0,16108.311528862432,31471.157086873354,0.0,19767.341399155004
2025-10-04,10800.0,10800.0,16639.26090916566,0.0,16639.26090916566,32497.058061428914,0.0,15480.97909603567
2025-10-05,10800.0,10800.0,41247.48350093255,0.0,41247.48350093255,67718.38329857134,0.0,9343.174698364413
2025-10-06,10800.0,10800.0,41616.89140757567,0.0,41616.89140757567,68128.03538865363,0.0,6683.8803683058995
2025-10-07,10800.0,10800.0,41265.290249729434,0.0,41265.290249729434,67749.03301159595,0.0,6107.343223641971
2025-10-08,10800.0,10800.0,40411.39115361817,0.0,40411.39115361817,66234.88509647312,0.0,5930.390411145303
2025-10-09,10800.0,10800.0,39103.15331797232,0.0,39103.15331797232,63846.16819471282,0.0,4158.851557854213
2025-10-10,10800.0,10800.0,16421.183760321277,0.0,16421.183760321277,32053.907822444784,0.0,18698.821710660395
2025-10-11,10800.0,10800.0,16429.339540227586,0.0,16429.339540227586,31916.612805138873,0.0,13758.517007954146
2025-10-12,10800.0,10800.0,39284.914565280706,0.0,39284.914565280706,64059.22552009979,0.0,1614.621177718975
2025-10-13,10800.0,10800.0,39377.002096645054,0.0,39377.002096645054,64096.74339322539,0.0,3122.6297396123837
2025-10-14,10800.0,10800.0,39489.20602689496,3139.060774372727,42628.26680126769,64441.7494044032,539.9139300676077,157.18663717460345
2025-10-15,10800.0,10800.0,39415.45301294491,9338.396740069356,48753.84975301427,64346.55508977809,1360.3436017203187,0.18043333333332612
2025-10-16,10800.0,10800.0,40526.28673715604,9013.725700720614,49540.012437876656,66042.1970597417,1350.1321462555588,358.20065949820554
2025-10-17,10800.0,10800.0,16795.942089283762,0.0,16795.942089283762,32540.933121561528,0.0,12566.809418728635
2025-10-18,10800.0,10800.0,16760.42269319704,0.0,16760.42269319704,32648.21958323178,0.0,12598.124714860216
2025-10-19,10800.0,10800.0,41865.89247146831,6954.520123097999,48820.41259456631,68075.1246541427,1006.3162992015222,1138.463211576289
2025-10-20,10800.0,10800.0,42448.89584449493,3457.7644842175628,45906.660328712496,69023.33644743665,715.5081373095269,1151.8275486772422
2025-10-21,10800.0,10800.0,41531.66630575278,14395.685305976393,55927.35161172917,67992.31518354113,2323.958615366668,0.07818333333329974
2025-10-22,10800.0,10800.0,44308.999178513644,3147.91135368189,47456.910532195536,71771.59186965208,654.0489511285684,2743.5290072810108
2025-10-23,10800.0,10800.0,44363.83664169689,0.0,44363.83664169689,71969.45673841976,0.0,4453.343829182821
2025-10-24,10800.0,10800.0,17927.2169640259,0.0,17927.2169640259,34169.42370275792,0.0,11779.24200814227
2025-10-25,10800.0,10800.0,17834.0294942631,0.0,17834.0294942631,34082.07482418649,0.0,10784.053410934743
2025-10-26,10800.0,10800.0,45092.224751208916,0.0,45092.224751208916,73053.43130315219,0.0,4504.638176719585
2025-10-27,10800.0,10800.0,45418.03641948315,611.1152168914622,46029.15163637461,73432.9047885786,87.60252535714767,5956.070776819506
2025-10-28,10800.0,10800.0,44390.99609780502,0.0,44390.99609780502,71980.03236847199,0.0,1809.3861861904747
2025-10-29,10800.0,10800.0,44612.97353454537,9380.486739854907,53993.46027440028,72037.88123936087,1500.4809348809508,68.45021619047566
2025-10-30,10800.0,10800.0,45163.20137084459,0.0,45163.20137084459,72914.98476014155,0.0,3989.2731519341582
2025-10-31,10800.0,10799.999975189588,17870.333285866145,86.21533695401331,17956.54862282016,34132.05212857177,15.540251437294103,6245.584088154032
2025-11-01,10799.999975189588,10800.0,18050.614150705827,0.0,18050.614150705827,34599.17188381021,0.0,8118.985482221244
2025-11-02,10800.0,10800.0,46941.18710270338,0.0,46941.18710270338,75522.77513436908,0.0,2365.290405555563
2025-11-03,10800.0,10800.0,47260.687594444236,0.0,47260.687594444236,76132.55433262096,0.0,2499.7062786769825
2025-11-04,10800.0,10800.0,47811.82841865763,0.0,47811.82841865763,76727.68563172445,0.0,5053.599969196752
2025-11-05,10800.0,10800.0,48123.374075566506,0.0,48123.374075566506,77372.07671854788,0.0,3528.638866488087
2025-11-06,10800.0,10800.0,47918.239955167846,1805.664075436658,49723.904030604506,76966.07199608267,371.1052509311399,1606.7783208814715
2025-11-07,10800.0,10800.0,18880.379894957186,0.0,18880.379894957186,35775.54373132935,0.0,8438.94227045856
2025-11-08,10800.0,10800.0,18746.75994063438,0.0,18746.75994063438,35629.78566214576,0.0,7984.765852938627
2025-11-09,10800.0,10800.0,49428.32015217055,0.0,49428.32015217055,78860.18866912376,0.0,3335.047626820379
2025-11-10,10800.0,10800.0,50201.52525977645,0.0,50201.52525977645,79874.4095546021,0.0,1780.2713524079015
2025-11-11,10800.0,10800.0,50197.967509071124,0.0,50197.967509071124,79979.9910625572,0.0,4297.729938741618
2025-11-12,10800.0,10800.0,50113.49380930597,0.0,50113.49380930597,79774.95986105967,0.0,4629.896393007124
2025-11-13,10800.0,10800.0,50675.074541792834,0.0,50675.074541792834,80444.8431918071,0.0,4027.086997066688
2025-11-14,10800.0,10800.0,19250.75191981819,0.0,19250.75191981819,36283.75085505951,0.0,4828.373512243241
2025-11-15,10800.0,10800.0,19430.842201282583,0.0,19430.842201282583,36760.68532818089,0.0,4649.871134780744
2025-11-16,10800.0,10800.0,51060.73488104063,0.0,51060.73488104063,81101.71266470823,0.0,2339.5096956092757
2025-11-17,10800.0,10800.0,50398.237833020896,0.0,50398.237833020896,80354.38241382416,0.0,3466.333202384639
2025-11-18,10800.0,10800.0,51002.57175823558,0.0,51002.57175823558,81092.64242515512,0.0,2015.783631794001
2025-11-19,10800.0,10800.0,51508.81379662033,0.0,51508.81379662033,81881.3147956019,0.0,2095.72625452899
2025-11-20,10800.0,10800.0,51716.9958627545,0.0,51716.9958627545,81958.6612782405,0.0,2953.9842501601224
2025-11-21,10800.0,10800.0,19311.19341577508,0.0,19311.19341577508,36661.37498728448,0.0,3866.122546835206
2025-11-22,10800.0,10800.0,19526.53804790738,0.0,19526.53804790738,36961.304524317806,0.0,2765.061977550064
2025-11-23,10800.0,10800.0,51553.09788871014,0.0,51553.09788871014,81903.41933915962,0.0,2203.451639978369
2025-11-24,10800.0,10800.0,52393.36418443963,0.0,52393.36418443963,83157.1565058798,0.0,4871.985384358419
2025-11-25,10800.0,10800.0,52038.97712347258,0.0,52038.97712347258,82750.73000458097,0.0,2227.90317820756
2025-11-26,10800.0,10800.0,52505.687616590185,0.0,52505.687616590185,83265.56735656694,0.0,2065.6245236974314
2025-11-27,10800.0,10800.0,52458.690486202555,0.0,52458.690486202555,83119.06759697734,0.0,3046.808612602455
2025-11-28,10800.0,10800.0,20077.04292021029,0.0,20077.04292021029,37744.93192116206,0.0,2964.9170159776654
2025-11-29,10800.0,10799.99997969111,19588.09289209148,8613.805489805254,28201.898381896735,37236.17286821574,1335.4668073664425,0.0
2025-11-30,10799.99997969111,10799.99997969111,53427.26798166761,2115.677020531877,55542.945002199485,84621.97673705826,303.27938941110625,42.851423809523745
2025-12-01,10799.99997969111,10799.99997969111,58783.08912053783,0.0,58783.08912053783,92498.27812258307,0.0,1463.9018299169177
2025-12-02,10799.99997969111,10799.99997969111,59346.128600314405,3306.565268645173,62652.69386895958,92989.55468445116,646.105717389414,265.56119211900995
2025-12-03,10799.99997969111,10800.0,59046.67201850059,0.0,59046.67201850059,92890.3496779541,0.0,1085.955022702055
2025-12-04,10800.0,10800.0,60193.295918744785,0.0,60193.295918744785,94067.72480824543,0.0,2641.417394970015
2025-12-05,10800.0,10800.0,24573.362069298615,0.0,24573.362069298615,47127.261420503826,0.0,1854.545007946315
2025-12-06,10800.0,10800.0,25028.276752223148,0.0,25028.276752223148,48078.70678189924,0.0,447.50918207103916
2025-12-07,10800.0,10800.0,60768.247748999434,0.0,60768.247748999434,94860.14446170189,0.0,2678.512035310601
2025-12-08,10800.0,10800.0,60333.475709836566,0.0,60333.475709836566,94385.5962702288,0.0,1926.98935740617
2025-12-09,10800.0,10800.0,61065.500652886934,0.0,61065.500652886934,95076.27099832124,0.0,3037.356586343327
2025-12-10,10800.0,10800.0,60623.924742631905,0.0,60623.924742631905,94885.00701330823,0.0,1931.1858503507647
2025-12-11,10800.0,10800.0,60571.111927706064,0.0,60571.111927706064,94469.99646832279,0.0,3994.869149798149
2025-12-12,10800.0,10800.0,25387.373832698395,0.0,25387.373832698395,48611.638305781256,0.0,955.3508573385441
2025-12-13,10800.0,10800.0,25662.556311956894,0.0,25662.556311956894,49185.804593358014,0.0,1424.2343897150736
2025-12-14,10800.0,10800.0,61345.37669495387,0.0,61345.37669495387,95644.90885247964,0.0,2185.1185041893127
2025-12-15,10800.0,10800.0,61101.8123398311,0.0,61101.8123398311,95554.73894124983,0.0,1337.7858767489613
2025-12-16,10800.0,10800.0,61641.733311720134,0.0,61641.733311720134,96183.18367569514,0.0,2087.2933216696074
2025-12-17,10800.0,10800.0,61623.597300485795,0.0,61623.597300485795,96299.53769093822,0.0,3567.9018010381023
2025-12-18,10800.0,10800.0,61467.82363902869,0.0,61467.82363902869,96061.34455982692,0.0,4025.0906262053936
2025-12-19,10800.0,10800.0,25982.481945302257,0.0,25982.481945302257,49591.53285226915,0.0,2774.3291424456256
2025-12-20,10800.0,10800.0,25811.94541883842,0.0,25811.94541883842,49528.10429161085,0.0,2644.748393527337
2025-12-21,10800.0,10800.0,61480.17075807527,0.0,61480.17075807527,95783.2900824436,0.0,2180.8596109215023
2025-12-22,10800.0,10800.0,61741.604000765365,0.0,61741.604000765365,96256.91558785699,0.0,2686.764070831795
2025-12-23,10800.0,10800.0,61020.4405386171,0.0,61020.4405386171,95272.3117462463,0.0,3434.260233025662
2025-12-24,10800.0,10800.0,60778.28557970134,0.0,60778.28557970134,94938.31111189624,0.0,2403.5794621987034
2025-12-25,10800.0,10800.0,60906.15713770886,0.0,60906.15713770886,94831.0940799266,0.0,2490.7440139377695
2025-12-26,10800.0,10800.0,25319.721117055044,0.0,25319.721117055044,48707.849874989566,0.0,1692.0534438447996
2025-12-27,10800.0,10800.0,25481.9018701571,0.0,25481.9018701571,48802.27179050561,0.0,1524.919037948268
2025-12-28,10800.0,10800.0,60551.46758471496,0.0,60551.46758471496,94696.26174401265,0.0,3363.4280001175744
2025-12-29,10800.0,10800.0,60478.313118434584,0.0,60478.313118434584,94607.60425011968,0.0,2583.885764002773
2025-12-30,10800.0,10800.0,60192.119159192574,0.0,60192.119159192574,94275.79652046881,0.0,3465.6527773662483
2025-12-31,10800.0,10800.0,60324.25260199761,0.0,60324.25260199761,94271.06493124948,0.0,866.5061633333394
