date,soc_initial,soc_terminal,plan_cost,emergency_cost,total_cost,plan_energy,emergency_energy,curtailment_energy
2025-09-09,10800.0,10800.0,39955.326521567,1122.5391289420077,41077.86565050901,63019.88889740064,165.0550108722258,6096.543520109742
2025-09-10,10800.0,10800.0,40521.07330699683,12882.07790355647,53403.1512105533,63891.6823855841,2034.2799429122313,224.47882644444064
2025-09-11,10800.0,10800.0,41762.12096324666,0.0,41762.12096324666,66628.05648432733,0.0,8978.971859918396
2025-09-12,10800.0,10800.0,14944.38551515589,0.0,14944.38551515589,33847.34257001463,0.0,18168.569201705763
2025-09-13,10800.0,10800.0,14709.21372915124,0.0,14709.21372915124,33700.07592874795,0.0,21523.11766819615
2025-09-14,10800.0,10800.0,43050.94743515839,0.0,43050.94743515839,67346.99876027621,0.0,3055.3991462088316
2025-09-15,10800.0,10800.0,42825.57164575101,0.0,42825.57164575101,67156.36138492286,0.0,8339.457148631343
2025-09-16,10800.0,10800.0,44560.96340707766,0.0,44560.96340707766,69104.05556591839,0.0,5269.630132463648
2025-09-17,10800.0,10800.0,43666.47744381512,0.0,43666.47744381512,68565.9821983389,0.0,4067.8991004526733
2025-09-18,10800.0,10800.0,43413.7159996478,0.0,43413.7159996478,68536.60154889015,0.0,5415.122450875974
2025-09-19,10800.0,10800.0,15199.011948037012,0.0,15199.011948037012,34559.94548775224,0.0,14236.481321368998
2025-09-20,10800.0,10800.0,15097.91152614338,0.0,15097.91152614338,34370.308229734335,0.0,14582.353455984916
2025-09-21,10800.0,10800.0,44835.91079874917,0.0,44835.91079874917,69358.8363310124,0.0,7349.975142580594
2025-09-22,10800.0,10800.0,45632.10291555607,0.0,45632.10291555607,69959.77145331117,0.0,5443.771424497946
2025-09-23,10800.0,10800.0,45569.44621232626,0.0,45569.44621232626,70199.94203898017,0.0,3932.1196091752545
2025-09-24,10800.0,10800.0,45466.30223163792,0.0,45466.30223163792,70470.41834531903,0.0,5327.340018744676
2025-09-25,10800.0,10800.0,45073.08719703724,0.0,45073.08719703724,70111.65525445863,0.0,5689.185416573812
2025-09-26,10800.0,10800.0,14349.233113058712,0.0,14349.233113058712,33868.167272557075,0.0,11906.581872674218
2025-09-27,10800.0,10800.0,15989.657384189644,0.0,15989.657384189644,35166.16445066425,0.0,13209.002597334711
2025-09-28,10800.0,10800.0,45124.05642654485,0.0,45124.05642654485,69276.45614376427,0.0,1458.924782657768
2025-09-29,10800.0,10800.0,45751.64984136808,0.0,45751.64984136808,70305.9352789378,0.0,3367.694821241415
2025-09-30,10800.0,10800.0,45610.59941493756,1301.268723048886,46911.86813798645,70894.88690184218,188.84968043667163,887.3943435582893
2025-10-01,10800.0,10800.0,40285.79918357411,0.0,40285.79918357411,67429.86843348545,0.0,14054.394127174908
2025-10-02,10800.0,10800.0,40492.1952046143,0.0,40492.1952046143,67297.55859937082,0.0,11804.752189412893
2025-10-03,10800.0,10800.0,12033.330835188997,0.0,12033.330835188997,31787.82220649022,0.0,19767.341023846366
2025-10-04,10800.0,10800.0,13045.941804597105,0.0,13045.941804597105,32655.391123274236,0.0,15480.979045212624
2025-10-05,10800.0,10800.0,41397.881074053475,0.0,41397.881074053475,67862.21122563044,0.0,9343.187821769552
2025-10-06,10800.0,10800.0,42496.24309284878,0.0,42496.24309284878,68286.36806106084,0.0,6683.89476686557
2025-10-07,10800.0,10800.0,41773.528263269705,0.0,41773.528263269705,68065.69953193335,0.0,6118.25621128944
2025-10-08,10800.0,10800.0,41076.24950852909,0.0,41076.24950852909,66539.23363982422,0.0,5936.306360614884
2025-10-09,10800.0,10800.0,40754.468600396765,0.0,40754.468600396765,66274.53413579351,0.0,6521.9246579010505
2025-10-10,10800.0,10800.0,12637.714420837992,0.0,12637.714420837992,32212.240947027705,0.0,18698.821663746814
2025-10-11,10800.0,10800.0,12873.115242098134,0.0,12873.115242098134,32176.881907069113,0.0,13758.516487995299
2025-10-12,10800.0,10800.0,39447.07164990418,0.0,39447.07164990418,64213.37069435352,0.0,1439.959807436168
2025-10-13,10800.0,10800.0,39736.57119246169,0.0,39736.57119246169,64413.409775482054,0.0,3122.7018379662914
2025-10-14,10800.0,10800.0,39998.644291794386,3297.1110116991963,43295.755303493585,64728.59048822892,563.1321310133235,185.85504698412794
2025-10-15,10800.0,10800.0,39977.79843414712,9029.770171810029,49007.568605957145,65114.730777874815,1355.6634794337942,0.1804333333335535
2025-10-16,10800.0,10800.0,41489.26079009913,8646.861386070701,50136.122176169825,66179.92376385191,1363.178300564134,358.20065949820395
2025-10-17,10800.0,10800.0,13293.264530573613,0.0,13293.264530573613,32540.933120524922,0.0,12566.809418728637
2025-10-18,10800.0,10800.0,13139.845588213346,0.0,13139.845588213346,33113.135574131025,0.0,12598.125066712071
2025-10-19,10800.0,10800.0,43411.45992564004,6572.016669183238,49983.47659482328,68075.12465125031,1006.3090918681912,1138.4632115762915
2025-10-20,10800.0,10800.0,43040.003538730714,4084.5828129462434,47124.58635167696,68394.08182823981,766.3723969381723,419.6650057973401
2025-10-21,10800.0,10800.0,43572.99289719057,10706.751439395337,54279.74433658591,68781.06692338588,1756.3501681944426,0.07818333333329974
2025-10-22,10800.0,10800.0,45981.67225589314,3442.9137307418096,49424.58598663495,71921.24040100125,654.0489511285668,2743.5542428777208
2025-10-23,10800.0,10800.0,45401.13664930398,0.0,45401.13664930398,72157.16403728849,0.0,4412.250221928266
2025-10-24,10800.0,10800.0,13976.917124407908,0.0,13976.917124407908,34169.42370675567,0.0,11779.243299409887
2025-10-25,10800.0,10800.0,13844.20660005305,0.0,13844.20660005305,34094.115140254464,0.0,10784.05332101705
2025-10-26,10800.0,10800.0,46888.213887523205,0.0,46888.213887523205,73370.09760998751,0.0,4468.290314403301
2025-10-27,10800.0,10800.0,46731.01165668973,683.8238372455467,47414.83549393527,73722.14818869179,107.47722392857315,5799.575311593169
2025-10-28,10800.0,10800.0,47046.363627575265,0.0,47046.363627575265,73020.06641547254,0.0,2690.130176670071
2025-10-29,10800.0,10800.0,46854.48339561088,9335.865324981496,56190.348720592374,72087.61140259459,1500.4718402142867,68.45026701352197
2025-10-30,10800.0,10800.0,47519.47321173251,0.0,47519.47321173251,72880.66367971762,0.0,4000.093634861657
2025-10-31,10800.0,10800.0,14109.909105957122,0.0,14109.909105957122,34719.05473990705,0.0,6556.871320449737
2025-11-01,10800.0,10800.0,14004.494815368267,0.0,14004.494815368267,34611.85731946111,0.0,8118.985509788367
2025-11-02,10800.0,10800.0,49450.68475038624,0.0,49450.68475038624,75364.44203352637,0.0,2363.766276043508
2025-11-03,10800.0,10800.0,49885.34727785224,0.0,49885.34727785224,76436.96930618421,0.0,2472.4064999941174
2025-11-04,10800.0,10800.0,50647.295239248044,0.0,50647.295239248044,76714.72519992823,0.0,5065.319139249688
2025-11-05,10800.0,10800.0,51574.254655218625,0.0,51574.254655218625,77668.7063811671,0.0,3494.467753107004
2025-11-06,10800.0,10800.0,51464.80151741224,3015.261780760055,54480.063298172296,77245.94382358869,570.9799372507915,1844.0590657837934
2025-11-07,10800.0,10800.0,14874.268597497805,0.0,14874.268597497805,36052.34091856823,0.0,8651.917811497857
2025-11-08,10800.0,10800.0,14941.99376896386,0.0,14941.99376896386,35736.00538328561,0.0,7984.765786477722
2025-11-09,10800.0,10800.0,52850.42369148978,0.0,52850.42369148978,79121.54727496137,0.0,3256.5679378206164
2025-11-10,10800.0,10800.0,54321.02331845629,0.0,54321.02331845629,80404.85718067313,0.0,1752.8311251504078
2025-11-11,10800.0,10800.0,53742.491861789094,0.0,53742.491861789094,80422.17663269103,0.0,4209.917171418215
2025-11-12,10800.0,10800.0,53461.989122373794,0.0,53461.989122373794,80032.8821971578,0.0,4585.104834830306
2025-11-13,10800.0,10800.0,54999.515404947895,0.0,54999.515404947895,80720.37646742028,0.0,3999.2811715364887
2025-11-14,10800.0,10800.0,15191.647284593664,0.0,15191.647284593664,36795.458419249364,0.0,5351.139857345675
2025-11-15,10800.0,10800.0,16038.233265266903,0.0,16038.233265266903,37410.81802383096,0.0,5258.177019944785
2025-11-16,10800.0,10800.0,55149.74488445325,0.0,55149.74488445325,81306.67801164504,0.0,2331.7841827199677
2025-11-17,10800.0,10800.0,54253.839977260955,0.0,54253.839977260955,80827.37059937294,0.0,3411.4030294541726
2025-11-18,10800.0,10800.0,55576.899142332724,0.0,55576.899142332724,81581.71770617733,0.0,1938.1418529460223
2025-11-19,10800.0,10800.0,56660.59492783878,0.0,56660.59492783878,82011.22447417144,0.0,2069.567293360756
2025-11-20,10800.0,10800.0,55930.91427570244,0.0,55930.91427570244,82142.21697925594,0.0,2878.061986051336
2025-11-21,10800.0,10800.0,15326.141117326195,0.0,15326.141117326195,36867.773386988294,0.0,3866.122273172656
2025-11-22,10800.0,10800.0,15972.606561613207,0.0,15972.606561613207,37376.244626279746,0.0,2772.5839000901387
2025-11-23,10800.0,10800.0,56026.92635002422,0.0,56026.92635002422,81931.83502125923,0.0,2158.575519847149
2025-11-24,10800.0,10800.0,56829.95231943301,0.0,56829.95231943301,83088.29440433913,0.0,4654.552248197926
2025-11-25,10800.0,10800.0,56293.903914958886,0.0,56293.903914958886,82607.05648207439,0.0,2207.1374398118687
2025-11-26,10800.0,10800.0,57732.24031191799,0.0,57732.24031191799,83168.49553931621,0.0,2048.8927232863
2025-11-27,10800.0,10800.0,57503.27524327855,0.0,57503.27524327855,82841.92746500662,0.0,2954.3506332883735
2025-11-28,10800.0,10800.0,15693.324473986755,0.0,15693.324473986755,37819.51607543412,0.0,2964.917015977664
2025-11-29,10800.0,10800.0,15603.713414530288,7324.535621507069,22928.249036037356,37473.90440539872,1327.9218466587263,0.0
2025-11-30,10800.0,10800.0,59574.87029336718,0.0,59574.87029336718,85096.52329217152,0.0,288.9623947080107
2025-12-01,10800.0,10800.0,68143.13599933201,0.0,68143.13599933201,92641.30277453933,0.0,1463.901829916919
2025-12-02,10800.0,10800.0,69799.53164815757,4585.499923510322,74385.03157166789,93147.8881572102,660.6250166034937,283.48625287713094
2025-12-03,10800.0,10800.0,69829.24864330867,0.0,69829.24864330867,93887.34643130397,0.0,1780.7285538888914
2025-12-04,10800.0,10800.0,70382.26294746182,0.0,70382.26294746182,94678.06832945546,0.0,3295.2123422304508
2025-12-05,10800.0,10800.0,20938.574182125674,0.0,20938.574182125674,47951.13770578826,0.0,2467.9720248971294
2025-12-06,10800.0,10800.0,22202.941090688197,0.0,22202.941090688197,48928.21892403966,0.0,1070.6136227993259
2025-12-07,10800.0,10800.0,71073.03070326814,0.0,71073.03070326814,94947.81609914127,0.0,2679.041327428962
2025-12-08,10800.0,10800.0,70507.26663805844,0.0,70507.26663805844,94305.49913093465,0.0,1931.2416337507377
2025-12-09,10800.0,10800.0,70495.91658322024,0.0,70495.91658322024,94990.72594897695,0.0,3064.5480753023717
2025-12-10,10800.0,10800.0,71374.03701553156,0.0,71374.03701553156,94909.38374751653,0.0,1918.2108859608006
2025-12-11,10800.0,10800.0,69544.74010916632,0.0,69544.74010916632,94311.66337971951,0.0,3986.953165612378
2025-12-12,10800.0,10800.0,21898.55999987371,0.0,21898.55999987371,48847.64140153102,0.0,955.3508588144282
2025-12-13,10800.0,10800.0,22399.105403952264,0.0,22399.105403952264,49526.3229688214,0.0,1424.234389715074
2025-12-14,10800.0,10800.0,72511.70470761601,0.0,72511.70470761601,95803.24241745632,0.0,2189.864535302765
2025-12-15,10800.0,10800.0,72071.83326907238,0.0,72071.83326907238,95396.40575991239,0.0,1343.3621192827645
2025-12-16,10800.0,10800.0,72286.95065746267,0.0,72286.95065746267,96269.69141396834,0.0,2115.5248607172266
2025-12-17,10800.0,10800.0,72273.41695177072,0.0,72273.41695177072,96141.20444198583,0.0,3603.971012886538
2025-12-18,10800.0,10800.0,71575.46642414949,0.0,71575.46642414949,96206.31037931453,0.0,4018.599464323922
2025-12-19,10800.0,10800.0,22355.452023394253,0.0,22355.452023394253,50033.12219491732,0.0,2784.748231087604
2025-12-20,10800.0,10800.0,22041.546504597674,0.0,22041.546504597674,49791.477981438235,0.0,2644.7308914796927
2025-12-21,10800.0,10800.0,72074.83771314779,0.0,72074.83771314779,95783.29010459154,0.0,2179.6151428509365
2025-12-22,10800.0,10800.0,72961.07674777957,0.0,72961.07674777957,96256.91536788837,0.0,2686.745346284548
2025-12-23,10800.0,10800.0,71498.90149230618,0.0,71498.90149230618,95662.10064721215,0.0,3446.37267360376
2025-12-24,10800.0,10800.0,70763.28467441356,0.0,70763.28467441356,94929.70919946246,0.0,2422.495223503819
2025-12-25,10800.0,10800.0,71203.91060610741,0.0,71203.91060610741,95147.75985244985,0.0,2493.7040438212834
2025-12-26,10800.0,10800.0,21648.637683398887,0.0,21648.637683398887,49182.44251804908,0.0,1692.0534438448
2025-12-27,10800.0,10800.0,21581.112585634128,0.0,21581.112585634128,49656.33846959104,0.0,1524.9191278659644
2025-12-28,10800.0,10800.0,70144.13819702428,0.0,70144.13819702428,94779.74891033057,0.0,3367.121017048795
2025-12-29,10800.0,10800.0,70307.85834280709,0.0,70307.85834280709,94514.8989860769,0.0,2596.549389218115
2025-12-30,10800.0,10800.0,69220.74431466975,0.0,69220.74431466975,94583.8630336164,0.0,3460.919621575539
2025-12-31,10800.0,10800.0,70359.20142676597,0.0,70359.20142676597,94398.97881575563,0.0,858.6594304056441
